0,0,0,-0.0006
0.0016,0.0766,3.6097,-0.0068
0.0056,0.2053,6.6348,-0.0259
0.0123,0.3396,6.792,-0.062
0.0218,0.4766,6.8997,-0.1161
0.034,0.6142,6.9166,-0.1884
0.0489,0.7519,6.9296,-0.279
0.0668,0.8898,6.888,-0.3885
0.0875,1.0294,6.9416,-0.5176
0.1107,1.1698,7.0635,-0.6654
0.1369,1.3076,6.8739,-0.8326
0.1658,1.4488,7.0822,-1.02
0.1976,1.5883,6.9576,-1.2278
0.2323,1.7301,7.0904,-1.4569
0.2696,1.8716,7.0913,-1.7069
0.31,2.0128,7.0402,-1.9793
0.3531,2.157,7.2195,-2.2746
0.3991,2.2995,7.116,-2.5929
0.4479,2.4444,7.2577,-2.9354
0.4998,2.5885,7.1914,-3.3029
0.5543,2.7357,7.378,-3.6959
0.612,2.8807,7.2471,-4.1155
0.6726,3.0294,7.4298,-4.5633
0.7361,3.1783,7.4526,-5.0392
0.8027,3.327,7.43,-5.5448
0.8723,3.4788,7.5883,-6.0814
0.9449,3.6302,7.5763,-6.6493
1.0206,3.7829,7.628,-7.2503
1.0992,3.9378,7.7573,-7.8847
1.1811,4.0913,7.667,-8.5543
1.266,4.2491,7.8973,-9.2601
1.3542,4.4046,7.769,-10.0028
1.4454,4.5643,7.9926,-10.7834
1.5399,4.7214,7.8522,-11.6024
1.6375,4.8819,8.0236,-12.4611
1.7383,5.0413,7.9738,-13.359
1.8423,5.2009,7.9779,-14.297
1.9496,5.361,8.0044,-15.2747
2.0599,5.5205,7.9774,-16.291
2.1735,5.6776,7.8524,-17.3456
2.2903,5.8353,7.8829,-18.4371
2.41,5.9901,7.7443,-19.5624
2.5328,6.1408,7.5344,-20.7197
2.6587,6.2902,7.4678,-21.9061
2.7874,6.4348,7.227,-23.1167
2.9188,6.5744,6.9825,-24.3467
3.053,6.7064,6.5965,-25.5907
3.1886,6.783,3.8335,-26.8367
3.3253,6.8357,2.6354,-28.0728
3.4633,6.9014,3.2891,-29.2932
3.6029,6.9794,3.8955,-30.4947
3.7444,7.0734,4.699,-31.6739
3.8877,7.1646,4.5589,-32.8248
4.0326,7.2491,4.2289,-33.9395
4.1792,7.3241,3.7464,-35.0102
4.327,7.3924,3.4179,-36.0293
4.4761,7.4526,3.0074,-36.9885
4.6262,7.5054,2.6401,-37.8805
4.7771,7.5513,2.2963,-38.6985
4.9289,7.5906,1.9651,-39.4365
5.0815,7.6245,1.6945,-40.0889
5.2345,7.6534,1.4469,-40.6502
5.3881,7.6774,1.1976,-41.1159
5.5421,7.6976,1.0128,-41.4823
5.6963,7.7146,0.851,-41.7458
5.8509,7.7287,0.702,-41.9039
6.0058,7.7409,0.608,-41.9545
6.1608,7.7514,0.5271,-41.8961
6.3159,7.761,0.4807,-41.7277
6.4714,7.7705,0.476,-41.449
6.627,7.7799,0.4692,-41.0604
6.7806,7.6822,-4.8844,-40.5669
6.93,7.4699,-10.6183,-39.9815
7.0754,7.2715,-9.9193,-39.3176
7.2171,7.0825,-9.4499,-38.5851
7.3552,6.9035,-8.9442,-37.7936
7.4899,6.7331,-8.5227,-36.9522
7.6212,6.5716,-8.0784,-36.0698
7.7497,6.4189,-7.6279,-35.154
7.8751,6.2724,-7.3282,-34.2125
7.998,6.1402,-6.6079,-33.252
8.1186,6.032,-5.4123,-32.2772
8.2375,5.9477,-4.217,-31.2911
8.3552,5.8833,-3.2146,-30.2956
8.4718,5.8347,-2.432,-29.2932
8.5879,5.8037,-1.5528,-28.2862
8.7036,5.7854,-0.9154,-27.2759
8.8192,5.7805,-0.2436,-26.2642
8.935,5.7871,0.3292,-25.2526
9.0511,5.8048,0.885,-24.2429
9.1678,5.8334,1.4315,-23.236
9.2852,5.8709,1.8733,-22.2334
9.4035,5.9182,2.3658,-21.2367
9.5231,5.9749,2.8361,-20.2461
9.6429,5.9902,0.7623,-19.2667
9.7608,5.9,-4.5126,-18.3119
9.8772,5.8139,-4.2999,-17.3901
9.9916,5.7269,-4.3539,-16.5022
10.1046,5.6417,-4.2547,-15.648
10.2156,5.5541,-4.3832,-14.8267
10.325,5.4674,-4.3324,-14.0382
10.4326,5.379,-4.4214,-13.2816
10.5384,5.2903,-4.4364,-12.5562
10.6424,5.2007,-4.4801,-11.861
10.7446,5.1101,-4.5261,-11.1948
10.845,5.0181,-4.6017,-10.5568
10.9435,4.9256,-4.6255,-9.9462
11.04,4.8316,-4.7017,-9.3622
11.1348,4.7377,-4.6973,-8.8033
11.2276,4.6418,-4.7953,-8.2684
11.3187,4.5453,-4.817,-7.7565
11.4076,4.447,-4.9166,-7.2672
11.4946,4.3493,-4.8849,-6.7996
11.5796,4.2497,-4.9756,-6.3525
11.6625,4.1494,-5.0194,-5.9255
11.7434,4.0488,-5.0334,-5.5177
11.8224,3.9474,-5.0675,-5.1278
11.8994,3.8448,-5.1274,-4.7552
11.9741,3.7411,-5.1925,-4.3998
12.047,3.6385,-5.1211,-4.0606
12.1176,3.533,-5.2746,-3.7367
12.1861,3.4285,-5.2357,-3.4283
12.2526,3.3233,-5.258,-3.1343
12.3169,3.2171,-5.3069,-2.8539
12.3791,3.1105,-5.3339,-2.587
12.4393,3.0037,-5.3299,-2.3329
12.4972,2.8957,-5.404,-2.0913
12.5529,2.7882,-5.3771,-1.8621
12.6065,2.6799,-5.4189,-1.6446
12.658,2.5716,-5.4084,-1.4382
12.7072,2.4621,-5.4785,-1.2428
12.7543,2.3531,-5.4457,-1.0583
12.7992,2.2434,-5.4822,-0.8839
