0,0,0,0.0006
0.0013,0.0635,3.0962,0.0064
0.0046,0.1677,5.274,0.0242
0.0102,0.2806,5.7101,0.0578
0.0181,0.3946,5.657,0.1084
0.0283,0.5101,5.7668,0.1759
0.0408,0.6243,5.7166,0.2594
0.0555,0.738,5.6965,0.3586
0.0725,0.8513,5.6758,0.4732
0.0918,0.9643,5.6534,0.6029
0.1134,1.077,5.6292,0.7472
0.1371,1.1895,5.6468,0.9052
0.1631,1.3004,5.5459,1.0763
0.1914,1.4116,5.5439,1.2607
0.2217,1.5229,5.5917,1.4567
0.2543,1.6315,5.4271,1.6637
0.2892,1.7413,5.4831,1.8818
0.3262,1.8499,5.4229,2.1098
0.3654,1.9582,5.4224,2.3465
0.4067,2.0648,5.3277,2.5914
0.4501,2.1718,5.3497,2.844
0.4956,2.2775,5.2902,3.103
0.5433,2.3826,5.2552,3.368
0.593,2.4871,5.221,3.6384
0.6448,2.5913,5.2168,3.913
0.6988,2.6941,5.1331,4.1915
0.7547,2.7972,5.1509,4.4732
0.8126,2.8994,5.126,4.7568
0.8727,3,5.0228,5.0422
0.9347,3.1017,5.0863,5.3289
0.9988,3.2017,4.9949,5.6161
1.0648,3.302,5.0127,5.9033
1.1327,3.4016,4.9931,6.1894
1.2028,3.4998,4.9057,6.4743
1.2748,3.5988,4.9419,6.7582
1.3488,3.6973,4.9261,7.0399
1.4246,3.795,4.8902,7.3187
1.5025,3.8921,4.8519,7.5948
1.5823,3.9895,4.8711,7.8678
1.664,4.0864,4.8405,8.1372
1.7476,4.1831,4.8451,8.4025
1.8333,4.2789,4.7812,8.6637
1.9208,4.3755,4.8323,8.9206
2.0101,4.4713,4.7944,9.1726
2.1015,4.5667,4.7676,9.4196
2.1947,4.6624,4.7871,9.6616
2.2898,4.7577,4.7665,9.8982
2.387,4.8527,4.7437,10.1296
2.4859,4.9482,4.7773,10.3552
2.5867,5.0428,4.735,10.5748
2.6894,5.1376,4.7396,10.7886
2.7941,5.2323,4.7343,10.9965
2.9007,5.327,4.7295,11.1983
3.0091,5.4216,4.7376,11.3938
3.1194,5.5159,4.7125,11.5829
3.2317,5.6103,4.7172,11.7657
3.3457,5.7048,4.725,11.9421
3.4618,5.7989,4.7031,12.1118
3.5796,5.8932,4.7177,12.2749
3.6992,5.9873,4.7076,12.4311
3.821,6.0811,4.6852,12.5807
3.9443,6.1754,4.723,12.7234
4.0698,6.269,4.6751,12.8592
4.1971,6.3632,4.7063,12.9882
4.3262,6.457,4.6925,13.1099
4.4572,6.5506,4.6813,13.2245
4.5902,6.6443,4.6826,13.332
4.7249,6.738,4.6862,13.4321
4.8615,6.8314,4.6712,13.5248
5,6.9248,4.6708,13.6101
5.1404,7.0182,4.6662,13.6878
5.2825,7.1114,4.6671,13.7576
5.4267,7.2045,4.6476,13.8197
5.5727,7.2975,4.6521,13.8738
5.7205,7.3904,4.6433,13.9197
5.8701,7.4831,4.6361,13.9572
6.0216,7.5756,4.624,13.9863
6.1749,7.668,4.6208,14.0066
6.3301,7.7601,4.6066,14.018
6.4872,7.852,4.5971,14.0203
6.6461,7.9438,4.5857,14.0131
6.8058,7.9852,2.0709,13.9962
6.9653,7.9767,-0.4263,13.9696
7.1247,7.9682,-0.4229,13.9333
7.2838,7.9597,-0.4263,13.8874
7.4428,7.9512,-0.4233,13.8317
7.6017,7.9426,-0.4315,13.7663
7.7604,7.9339,-0.432,13.6909
7.9189,7.9251,-0.4427,13.6056
8.0771,7.9162,-0.4445,13.51
8.2354,7.9072,-0.4518,13.4041
8.3932,7.8977,-0.4725,13.2876
8.5512,7.8884,-0.465,13.1602
8.7087,7.8785,-0.4972,13.0217
8.8661,7.8685,-0.4996,12.8717
9.0232,7.8581,-0.52,12.71
9.1802,7.8474,-0.5325,12.536
9.3368,7.8362,-0.5636,12.3493
9.4934,7.8248,-0.5681,12.1494
9.6497,7.8126,-0.6105,11.9356
9.8057,7.7999,-0.6322,11.7076
9.9614,7.7868,-0.6547,11.4645
10.1169,7.773,-0.6945,11.2057
10.272,7.7583,-0.7312,10.9302
10.4266,7.7332,-1.2553,10.6375
10.5793,7.6339,-4.9646,10.3282
10.7296,7.5203,-5.6846,10.0035
10.8779,7.407,-5.6577,9.663
11.0238,7.2925,-5.7249,9.3065
11.1672,7.1781,-5.7271,8.934
11.3085,7.0637,-5.7185,8.5445
11.4474,6.9481,-5.7807,8.1372
11.5842,6.8324,-5.7784,7.7117
11.7184,6.7154,-5.8533,7.2676
11.8504,6.599,-5.8209,6.8044
11.9802,6.4814,-5.8778,6.3208
12.1072,6.3625,-5.9504,5.8167
12.2322,6.2446,-5.8937,5.291
12.3547,6.1242,-6.0178,4.7427
12.4748,6.0042,-6.0013,4.1713
12.5925,5.883,-6.057,3.5755
12.7077,5.7606,-6.1219,2.9549
12.8204,5.6382,-6.1206,2.3084
12.9307,5.5145,-6.1829,1.6347
13.0384,5.3895,-6.2548,0.9331
13.1438,5.2649,-6.2224,0.2023
13.2466,5.1375,-6.371,-0.5591
13.3467,5.0102,-6.3717,-1.3511
13.4444,4.8825,-6.3854,-2.1751
13.5395,4.7533,-6.4554,-3.0332
13.6318,4.622,-6.569,-3.9252
13.7217,4.4924,-6.4833,-4.8521
13.8089,4.36,-6.6167,-5.8159
13.8935,4.2276,-6.6213,-6.8169
13.9754,4.0945,-6.6506,-7.8562
14.0546,3.9601,-6.716,-8.9339
14.1311,3.8262,-6.697,-10.0502
14.205,3.6921,-6.7025,-11.2056
14.2761,3.5573,-6.7449,-12.3997
