14.8562,5.6515,1.5767,-50.2062
14.9699,5.6889,1.8728,-51.9815
15.0843,5.7275,1.9334,-53.725
15.1998,5.7711,2.1768,-55.4371
15.3162,5.8214,2.5132,-57.1171
15.4338,5.877,2.7829,-58.7626
15.5526,5.9384,3.0672,-60.3717
15.6727,6.0057,3.3659,-61.943
15.7943,6.0779,3.6074,-63.4765
15.9173,6.1586,4.0422,-64.9713
16.042,6.2371,3.9254,-66.4265
16.1684,6.3163,3.9585,-67.8415
16.2963,6.394,3.8825,-69.2139
16.4258,6.4694,3.7714,-70.5425
16.5567,6.5456,3.8069,-71.8268
16.6892,6.6205,3.7437,-73.0664
16.8224,6.6693,2.4423,-74.2583
16.9528,6.5157,-7.673,-75.3838
17.079,6.3147,-10.0555,-76.4274
17.2013,6.1157,-9.95,-77.3926
17.3198,5.9249,-9.5387,-78.2875
17.4347,5.7405,-9.2172,-79.1183
17.546,5.5618,-8.9306,-79.8909
17.6536,5.3892,-8.642,-80.6097
17.758,5.2194,-8.4902,-81.2796
17.8593,5.0543,-8.2422,-81.9057
17.9571,4.8944,-7.9994,-82.4907
18.0518,4.7355,-7.9445,-83.0374
18.1433,4.5811,-7.7285,-83.5493
18.2319,4.4284,-7.6325,-84.0291
18.3177,4.2778,-7.5095,-84.4796
18.4001,4.1317,-7.3262,-84.9017
18.48,3.9832,-7.4025,-85.2979
18.5567,3.8412,-7.1148,-85.6701
18.6307,3.6968,-7.2111,-86.0194
18.7019,3.5562,-7.0234,-86.348
18.7701,3.4165,-6.9991,-86.656
18.8358,3.2765,-6.9818,-86.9456
18.8984,3.1402,-6.8352,-87.2173
18.9585,3.0024,-6.8888,-87.4719
19.0159,2.8665,-6.7856,-87.7111
19.0706,2.7312,-6.7496,-87.9355
19.1224,2.5976,-6.7061,-88.1448
19.1716,2.463,-6.7313,-88.3402
19.2184,2.3297,-6.6431,-88.5231
19.2623,2.1977,-6.611,-88.6934
19.3036,2.0651,-6.6271,-88.8513
19.3423,1.9334,-6.5784,-88.9977
19.3783,1.8021,-6.5613,-89.1329
19.4117,1.6714,-6.5468,-89.2571
19.4427,1.54,-6.5306,-89.3711
19.471,1.4098,-6.4926,-89.475
19.4965,1.28,-6.5138,-89.5685
19.5195,1.1498,-6.4951,-89.6523
19.5398,1.0212,-6.4763,-89.7265
19.5579,0.8902,-6.4504,-89.7918
19.5731,0.761,-6.4373,-89.8482
19.5856,0.6329,-6.512,-89.8949
19.5958,0.5028,-6.3997,-89.9328
19.6032,0.375,-6.4786,-89.9622
19.6084,0.2414,-6.2545,-89.983
19.6107,0.0882,-5.8246,-89.9952
